IR 635 x 495.6,631.61164,635,37.1,334,66.5,464,86,33,495.6,139.7,90,0.287,399998,12602,25.2,41373,2474,8.1,14994,3884,7242,33298448,474,26306,2819,7489
IR 623 x 446.4,569.03112,623,33.5,330,60.5,464,79,32,446.4,139.7,89,0.307,352964,11340,24.9,36337,2196,8.0,13372,3441,5411,28733338,464,23142,2524,6686
IR 613 x 409.2,521.28928,613,31.0,327,55.6,464,76,30,409.2,139.7,88,0.335,317168,10357,24.7,32674,1999,7.9,12143,3097,4204,25269225,456,20770,2311,6063
IR 603 x 369.1,469.67648,603,27.9,324,50.5,464,70,29,369.1,139.7,88,0.370,281372,9324,24.5,28886,1786,7.8,10865,2769,3130,21966234,448,18356,2081,5424
IR 593 x 331.9,421.93464,593,25.4,322,45.5,464,65,27,331.9,139.7,87,0.402,247658,8357,24.2,25348,1575,7.7,9652,2442,2285,18958632,441,16150,1852,4834
IR 584 x 299.1,381.93472,584,23.1,320,41.4,457,54,33,299.1,139.7,86,0.441,221019,7554,24.1,22560,1411,7.7,8685,2179,1702,16676077,434,14360,1671,4326
IR 577 x 270.8,345.80576,577,21.1,318,37.6,457,50,32,270.8,139.7,85,0.484,196877,6833,23.9,20104,1265,7.6,7800,1950,1278,14635205,428,12778,1503,3884
IR 572 x 247,314.83808,572,19.1,315,34.5,457,47,30,247.0,139.7,85,0.524,178147,6227,23.8,18106,1147,7.6,7079,1770,982,13023990,423,11530,1373,3523
IR 561 x 218.8,278.70912,561,18.3,318,29.2,457,42,30,218.8,139.7,85,0.602,151092,5391,23.3,15650,985,7.5,6112,1517,641,11036824,422,9781,1162,3048
IR 554 x 196.4,250.32208,554,16.5,315,26.2,457,39,29,196.4,139.7,84,0.669,134027,4834,23.2,13861,877,7.4,5457,1349,470,9667291,417,8658,1039,2720
IR 551 x 181.6,231.61244,551,15.2,315,24.4,457,37,29,181.6,139.7,84,0.717,123205,4474,23.1,12695,806,7.4,5031,1239,374,8781123,414,7950,960,2507
IR 546 x 165.2,210.96732,546,14.0,312,22.2,457,35,29,165.2,139.7,83,0.783,111134,4080,23.0,11405,729,7.4,4572,1118,284,7841247,411,7159,872,2261
IR 544 x 150.3,192.25768,544,12.7,312,20.3,457,33,27,150.3,139.7,83,0.854,100728,3720,22.9,10323,660,7.3,4146,1011,217,7035640,408,6452,795,2048
IR 549 x 138.4,176.12868,549,14.7,214,23.6,467,36,24,138.4,139.7,55,1.087,86160,3146,22.1,3867,362,4.7,3622,569,251,2669247,281,3550,618,1786
IR 544 x 123.5,156.77388,544,13.1,212,21.2,467,34,22,123.5,139.7,55,1.209,76170,2802,22.0,3388,320,4.6,3212,500,181,2317465,277,3122,552,1590
IR 538 x 108.6,138.7094,538,11.6,211,18.8,467,31,22,108.6,139.7,54,1.362,66597,2474,21.9,2939,279,4.6,2819,436,126,1992536,274,2714,487,1395
IR 536 x 101.2,129.032,536,10.9,210,17.4,467,30,22,101.2,139.7,54,1.469,61602,2294,21.8,2693,257,4.6,2622,400,102,1815302,273,2493,449,1293
IR 533 x 92.3,118.06428,533,10.2,209,15.6,467,28,21,92.3,139.7,53,1.630,55359,2081,21.7,2393,229,4.5,2360,356,76,1603159,271,2214,403,1165
IR 536 x 84.8,107.74172,536,10.3,167,16.5,467,29,21,84.8,88.9,42,1.945,48699,1819,21.2,1274,153,3.4,2114,243,74,856629,215,1482,334,1036
IR 528 x 81.8,104.51592,528,9.5,209,13.3,467,26,21,81.8,139.7,53,1.909,47450,1803,21.3,2015,193,4.4,2065,302,52,1337309,269,1861,341,1013
IR 528 x 74.4,94.83852,528,9.7,166,13.6,467,26,21,74.4,88.9,41,2.346,40957,1549,20.8,1036,125,3.3,1803,200,47,687452,214,1203,274,885
IR 523 x 71.4,90.96756,523,8.9,207,10.9,467,24,21,71.4,139.7,52,2.319,39917,1524,20.9,1611,156,4.2,1753,244,33,1058031,265,1498,277,859
IR 526 x 65.5,83.8708,526,8.9,165,11.4,467,24,21,65.5,88.9,40,2.780,35088,1337,20.5,862,104,3.2,1563,167,32,566611,212,999,229,764
IR 567 x 462.8,590.3214,567,38.6,305,69.6,394,87,30,462.8,139.7,83,0.268,289697,10226,22.1,33090,2163,7.5,12339,3392,7367,20328165,379,20104,2311,6162
IR 555 x 421.1,536.77312,555,35.6,302,63.5,394,81,30,421.1,139.7,82,0.291,256399,9242,21.9,29303,1934,7.4,11078,3032,5619,17615953,371,17773,2081,5539
IR 545 x 383.9,489.67644,545,32.5,299,58.4,394,76,29,383.9,139.7,81,0.311,229344,8423,21.7,26139,1753,7.3,10013,2720,4329,15413959,364,15900,1901,5014
IR 535 x 348.2,443.87008,535,29.5,296,53.6,394,70,25,348.2,139.7,80,0.339,203953,7636,21.4,23226,1570,7.2,8997,2442,3317,13399940,356,14110,1721,4490
IR 525 x 314,400.64436,525,26.9,293,48.5,394,65,25,314.0,139.7,80,0.370,180228,6866,21.2,20520,1398,7.2,8030,2163,2468,11600749,350,12445,1545,4015
IR 517 x 285.7,363.87024,517,24.4,291,44.5,394,62,24,285.7,139.7,79,0.402,161082,6227,21.0,18314,1259,7.1,7243,1950,1881,10177509,344,11113,1404,3622
IR 508 x 260.4,330.96708,508,22.6,290,40.4,384,51,32,260.4,139.7,78,0.437,143600,5637,20.8,16275,1127,7.0,6522,1737,1407,8942244,339,9865,1260,3245
IR 500 x 235.1,298.70908,500,20.6,287,36.6,384,47,32,235.1,139.7,77,0.476,127367,5080,20.6,14443,1006,7.0,5834,1553,1049,7787540,333,8741,1131,2901
IR 495 x 212.8,271.61236,495,18.5,284,33.5,384,44,30,212.8,139.7,77,0.520,114464,4621,20.5,12945,909,6.9,5277,1399,799,6901372,329,7867,1031,2622
IR 490 x 193.5,246.45112,490,17.0,284,30.5,384,41,30,193.5,139.7,76,0.567,102393,4195,20.4,11571,818,6.9,4752,1257,604,6068911,325,7034,931,2376
IR 483 x 177.1,226.45116,483,16.6,287,26.9,384,37,30,177.1,139.7,77,0.626,91155,3785,20.1,10531,736,6.8,4293,1132,441,5451278,325,6285,826,2130
IR 475 x 157.7,200.64476,475,15.0,284,23.9,384,34,29,157.7,139.7,76,0.701,79500,3343,19.9,9157,646,6.8,3769,991,311,4672524,321,5453,728,1885
IR 472 x 144.4,183.8706,472,13.6,282,22.1,384,32,29,144.4,139.7,76,0.756,72840,3081,19.9,8366,592,6.7,3458,906,244,4242867,319,4995,670,1721
IR 467 x 128,163.22548,467,12.2,282,19.6,384,30,27,128.0,139.7,75,0.846,63683,2720,19.7,7284,518,6.7,3048,793,171,3652088,315,4329,590,1513
IR 462 x 113.1,143.87068,462,10.8,279,17.3,384,27,27,113.1,139.7,75,0.957,55359,2393,19.6,6327,452,6.6,2671,692,118,3141870,312,3775,518,1326
IR 470 x 105.7,134.19328,470,12.6,194,20.6,394,31,22,105.7,88.9,50,1.177,48699,2081,19.1,2510,259,4.3,2393,405,145,1262119,217,2169,418,1183
IR 467 x 96.7,123.22556,467,11.4,193,19.1,394,29,22,96.7,88.9,50,1.268,44537,1917,19.0,2281,236,4.3,2179,369,114,1138592,215,1977,387,1083
IR 462 x 89.3,113.54816,462,10.5,192,17.7,394,28,21,89.3,88.9,50,1.366,40957,1770,19.0,2085,218,4.3,2016,338,90,1036548,214,1811,357,996
IR 460 x 81.8,104.51592,460,9.9,191,16.0,394,26,21,81.8,88.9,50,1.504,37045,1611,18.8,1869,195,4.2,1835,303,69,921078,212,1623,323,906
IR 457 x 74.4,94.83852,457,9.0,191,14.5,394,25,21,74.4,88.9,49,1.657,33299,1457,18.7,1669,175,4.2,1655,272,52,816349,210,1453,290,816
IR 460 x 68.5,87.0966,460,9.1,154,15.4,394,26,21,68.5,88.9,39,1.941,29636,1291,18.4,937,122,3.3,1486,192,51,459196,170,1007,246,734
IR 455 x 59.5,76.12888,455,8.0,153,13.3,394,24,21,59.5,88.9,39,2.232,25473,1121,18.3,795,104,3.2,1285,163,34,386692,168,857,213,633
IR 450 x 52.1,66.45148,450,7.6,152,10.8,394,21,19,52.1,88.9,38,2.732,21228,944,17.9,637,84,3.1,1090,132,21,306131,167,687,172,536
IR 432 x 148.8,191.61252,432,14.9,264,25.0,337,43,29,148.8,139.7,71,0.650,62435,2901,18.0,7742,585,6.4,3277,901,342,3195577,269,4454,634,1614
IR 427 x 132.4,170.32224,427,13.3,264,22.2,337,40,27,132.4,139.7,71,0.728,54526,2573,17.9,6785,515,6.3,2901,790,243,2765919,265,3883,560,1422
IR 419 x 114.6,147.74164,419,11.6,262,19.3,337,37,27,114.6,139.7,70,0.831,46618,2229,17.8,5744,441,6.2,2491,675,161,2301352,262,3301,483,1221
IR 414 x 99.7,129.032,414,10.0,259,16.9,337,35,25,99.7,139.7,70,0.945,40374,1950,17.7,4953,380,6.2,2163,583,109,1960312,259,2839,420,1055
IR 417 x 84.8,108.38688,417,10.9,181,18.2,346,28,22,84.8,88.9,47,1.272,31550,1511,17.1,1794,198,4.1,1721,310,92,714305,181,1482,308,854
IR 414 x 74.4,94.83852,414,9.7,180,16.0,346,26,21,74.4,88.9,47,1.437,27430,1327,17.0,1548,172,4.0,1508,267,63,609576,178,1282,270,746
IR 409 x 67,85.80628,409,8.8,179,14.4,346,25,21,67.0,88.9,46,1.598,24391,1191,16.9,1365,153,4.0,1349,238,46,534386,177,1132,241,665
IR 406 x 59.5,76.12888,406,7.7,178,12.8,346,23,21,59.5,88.9,46,1.783,21561,1060,16.8,1203,135,4.0,1196,208,33,467252,175,995,215,590
IR 404 x 53.6,68.38696,404,7.5,178,10.9,346,21,19,53.6,88.9,45,2.079,18647,926,16.5,1020,115,3.9,1049,177,23,392062,174,841,182,516
IR 404 x 46.1,58.903108,404,7.0,140,11.2,346,21,19,46.1,69.85,35,2.571,15609,773,16.3,516,74,3.0,885,115,19,198448,137,541,146,434
IR 399 x 38.7,49.548288,399,6.4,140,8.8,346,19,19,38.7,69.85,35,3.256,12529,629,15.9,399,57,2.8,724,90,11,151723,136,416,114,354
IR 579 x 1202.4,1529.0292,579,95.0,472,130.0,254,145,78,1202.4,190.5,131,0.094,665970,22942,20.8,229344,9734,12.2,29988,15191,76587,116276030,530,81165,5506,15011
IR 569 x 1086.4,1387.094,569,78.0,455,124.7,254,140,70,1086.4,190.5,127,0.102,595211,20975,20.8,196461,8636,11.9,27203,13372,60354,97209984,505,71592,5227,13601
IR 549 x 989.6,1264.5136,549,71.9,450,114.8,254,130,67,989.6,190.5,125,0.106,516127,18845,20.3,173569,7735,11.7,24253,11963,46618,82171975,487,62851,4703,12110
IR 531 x 900.3,1148.3848,531,66.0,442,105.7,254,121,64,900.3,190.5,123,0.114,449530,17043,19.8,153173,6932,11.6,21631,10684,36171,69282254,471,54943,4228,10799
IR 513 x 818.5,1045.1592,513,60.5,437,97.0,254,112,60,818.5,190.5,122,0.122,392506,15256,19.4,135275,6194,11.4,19337,9554,27846,58809355,455,48283,3802,9619
IR 498 x 744.1,948.3852,498,55.6,432,88.9,254,104,59,744.1,190.5,120,0.130,341726,13732,19.0,119875,5555,11.3,17206,8554,21394,50216207,442,42456,3425,8570
IR 483 x 677.1,864.5144,483,51.3,427,81.5,254,97,57,677.1,190.5,119,0.138,299270,12389,18.6,106555,4982,11.1,15338,7669,16441,42965739,429,37419,3081,7653
IR 475 x 634,806.45,475,47.8,424,77.2,254,92,54,634.0,139.7,118,0.146,274713,11569,18.4,98231,4638,11.0,14240,7112,13777,38669165,421,34422,2884,7096
IR 465 x 592.3,754.8372,465,45.0,422,72.4,254,87,54,592.3,139.7,117,0.154,249739,10750,18.2,90322,4293,10.9,13126,6588,11363,34641127,414,31467,2671,6555
IR 455 x 550.6,703.2244,455,42.2,419,67.6,254,83,52,550.6,139.7,116,0.161,226430,9947,18.0,82830,3949,10.8,12061,6063,9240,31150161,406,28678,2458,6014
IR 445 x 509,651.6116,445,39.1,417,62.7,254,78,51,509.0,139.7,115,0.169,203953,9144,17.7,75338,3622,10.8,11012,5539,7409,27659194,397,25931,2261,5490
IR 434 x 462.8,589.67624,434,35.8,411,57.4,254,73,49,462.8,139.7,114,0.185,180228,8292,17.5,67013,3261,10.7,9881,4982,5661,23872839,389,23018,2032,4933
IR 424 x 421.1,537.41828,424,32.8,409,52.6,254,68,48,421.1,139.7,113,0.197,159833,7522,17.2,59937,2933,10.6,8882,4490,4329,20811530,381,20520,1852,4425
IR 417 x 382.5,487.74096,417,30.0,406,48.0,254,63,46,382.5,139.7,113,0.213,141519,6801,17.0,53694,2638,10.5,7981,4031,3292,18179878,374,18231,1655,3966
IR 406 x 346.7,441.9346,406,27.2,404,43.7,254,59,44,346.7,139.7,112,0.232,125286,6145,16.8,47867,2376,10.4,7145,3622,2477,15843616,367,16191,1496,3556
IR 399 x 314,399.9992,399,24.9,401,39.6,254,55,43,314.0,139.7,111,0.252,110718,5539,16.6,42872,2130,10.3,6391,3245,1856,13856451,361,14360,1340,3179
IR 394 x 287.2,366.45088,394,22.6,399,36.6,254,52,43,287.2,139.7,110,0.268,99896,5080,16.5,38751,1950,10.3,5817,2950,1448,12325796,355,12986,1227,2884
IR 386 x 261.9,334.19288,386,21.1,399,33.3,254,49,41,261.9,139.7,110,0.291,89074,4605,16.3,34880,1753,10.2,5244,2671,1103,10875703,351,11613,1106,2606
IR 381 x 236.6,301.28972,381,18.9,396,30.2,254,45,40,236.6,139.7,109,0.319,79084,4162,16.2,31134,1576,10.2,4703,2393,820,9559877,346,10323,996,2327
IR 376 x 215.8,275.48332,376,17.3,394,27.7,254,43,40,215.8,139.7,109,0.343,71176,3802,16.1,28179,1431,10.1,4261,2179,633,8512587,342,9324,906,2114
IR 373 x 196.4,250.32208,373,16.4,373,26.2,254,41,40,196.4,139.7,103,0.382,63683,3425,16.0,22809,1221,9.6,3835,1852,512,6847665,324,7908,810,1901
IR 368 x 178.6,227.74148,368,15.0,373,23.9,254,39,38,178.6,139.7,103,0.413,57440,3114,15.8,20603,1106,9.5,3474,1671,390,6095764,321,7118,734,1721
IR 363 x 162.2,206.4512,363,13.3,371,21.8,254,37,38,162.2,139.7,102,0.449,51613,2835,15.8,18606,1003,9.5,3146,1519,296,5424425,317,6410,667,1555
IR 361 x 147.3,187.74156,361,12.3,371,19.8,254,35,37,147.3,139.7,102,0.492,46202,2573,15.7,16733,905,9.4,2835,1370,224,4833646,314,5744,601,1403
IR 356 x 133.9,170.9674,356,11.2,368,18.0,254,33,37,133.9,139.7,101,0.535,41582,2343,15.6,15068,818,9.4,2573,1239,169,4296574,312,5203,546,1267
IR 363 x 122,154.8384,363,13.0,257,21.7,276,37,27,122.0,139.7,70,0.650,36670,2016,15.4,6160,480,6.3,2278,734,211,1799190,220,3072,454,1121
IR 361 x 110.1,140.64488,361,11.4,257,19.9,276,35,27,110.1,139.7,69,0.705,33090,1835,15.3,5578,436,6.3,2065,664,161,1611215,217,2772,415,1013
IR 356 x 101.2,129.032,356,10.5,254,18.3,276,33,27,101.2,139.7,69,0.764,30052,1688,15.3,5036,397,6.2,1885,605,125,1442038,215,2514,379,924
IR 353 x 90.8,115.48364,353,9.5,254,16.4,276,31,25,90.8,139.7,69,0.846,26639,1509,15.2,4454,352,6.2,1671,537,91,1259433,214,2219,336,821
IR 353 x 78.9,100.64496,353,9.4,205,16.8,276,32,25,78.9,139.7,55,1.031,22518,1275,15.0,2402,234,4.9,1427,361,81,682081,172,1478,275,698
IR 351 x 71.4,90.96756,351,8.6,204,15.1,276,30,25,71.4,139.7,54,1.138,20146,1150,14.9,2139,210,4.9,1285,321,60,601520,171,1315,247,628
IR 348 x 64,81.29016,348,7.7,203,13.5,276,28,25,64.0,139.7,54,1.268,17815,1026,14.8,1881,185,4.8,1141,283,44,523645,169,1157,220,556
IR 358 x 56.6,72.25792,358,7.9,172,13.1,295,23,21,56.6,88.9,45,1.591,16025,895,14.9,1111,129,3.9,1008,198,33,330299,148,832,185,497
IR 356 x 50.6,64.516,356,7.2,171,11.6,295,22,19,50.6,88.9,45,1.795,14152,796,14.8,970,113,3.9,895,174,24,287333,147,728,163,439
IR 351 x 44.6,57.09666,351,6.9,171,9.8,295,20,19,44.6,88.9,44,2.102,12112,688,14.6,816,95,3.8,775,147,16,238191,146,612,137,380
IR 353 x 38.7,49.612804,353,6.5,128,10.7,295,21,19,38.7,69.85,33,2.594,10198,578,14.4,371,58,2.7,659,91,15,108757,109,372,111,323
IR 348 x 32.7,41.870884,348,5.8,127,8.5,295,19,19,32.7,69.85,32,3.228,8283,475,14.1,291,46,2.6,544,72,9,84320,108,292,88,264
IR 427 x 500,637.41808,427,45.2,340,75.2,232,90,43,500.0,139.7,94,0.169,168990,7915,16.3,49532,2901,8.8,9881,4490,10114,15360252,299,19105,1950,4933
IR 414 x 453.9,578.06336,414,41.4,335,68.8,232,84,41,453.9,139.7,93,0.181,147762,7128,16.0,43704,2606,8.7,8800,3998,7700,13077697,290,16774,1753,4392
IR 404 x 415.2,528.38604,404,38.9,333,62.7,232,78,41,415.2,139.7,92,0.193,129448,6440,15.6,39001,2343,8.6,7882,3605,5952,11251653,284,14859,1572,3933
IR 391 x 375,477.4184,391,35.6,330,57.2,232,72,38,375.0,139.7,91,0.209,113215,5785,15.4,34464,2081,8.5,7014,3212,4495,9613584,276,13028,1408,3490
IR 384 x 342.3,436.77332,384,32.8,328,52.6,232,68,38,342.3,139.7,90,0.220,100728,5260,15.2,30884,1885,8.4,6325,2901,3488,8405173,270,11613,1278,3146
IR 373 x 312.5,398.70888,373,30.0,325,48.3,232,64,37,312.5,139.7,90,0.240,89074,4785,15.0,27638,1704,8.3,5703,2606,2693,7304176,265,10364,1157,2835
IR 366 x 282.8,359.99928,366,26.9,323,44.2,232,59,35,282.8,139.7,89,0.256,78668,4310,14.8,24516,1524,8.3,5096,2343,2031,6310593,259,9157,1044,2540
IR 356 x 253,322.58,356,24.4,320,39.6,232,55,33,253.0,139.7,88,0.283,68678,3851,14.6,21519,1349,8.2,4506,2065,1482,5397571,253,7992,926,2245
IR 348 x 226.2,288.38652,348,22.1,318,35.6,232,51,32,226.2,139.7,87,0.307,59521,3425,14.4,18897,1193,8.1,3982,1819,1074,4618817,248,6993,819,1966
IR 340 x 202.4,257.41884,340,20.1,315,31.8,232,47,32,202.4,139.7,87,0.343,51613,3048,14.2,16566,1052,8.0,3507,1606,770,3947477,243,6077,723,1737
IR 333 x 178.6,227.74148,333,18.0,312,28.2,232,43,30,178.6,139.7,86,0.378,44537,2671,14.0,14360,918,8.0,3048,1399,537,3356698,239,5245,631,1513
IR 328 x 157.7,201.28992,328,15.5,310,25.1,232,40,29,157.7,139.7,85,0.421,38834,2376,13.9,12529,808,7.9,2687,1231,380,2873334,235,4579,560,1329
IR 323 x 142.9,181.93512,323,14.0,310,22.9,232,38,29,142.9,139.7,85,0.457,34672,2147,13.8,11238,728,7.8,2409,1106,285,2526923,232,4087,506,1193
IR 318 x 129.5,165.16096,318,13.1,307,20.6,232,36,27,129.5,139.7,84,0.504,30801,1934,13.7,10031,651,7.8,2163,990,212,2223477,229,3630,452,1068
IR 315 x 117.6,149.67712,315,11.9,307,18.7,232,34,27,117.6,139.7,84,0.547,27555,1753,13.6,8991,587,7.7,1950,890,160,1965683,227,3251,406,962
IR 312 x 107.1,136.12876,312,10.9,305,17.0,232,32,27,107.1,139.7,84,0.598,24849,1596,13.5,8117,531,7.7,1770,806,122,1756225,225,2926,369,870
IR 307 x 96.7,123.22556,307,9.9,305,15.4,232,30,25,96.7,139.7,83,0.657,22185,1440,13.4,7242,477,7.7,1586,723,91,1549452,223,2610,331,780
IR 310 x 86.3,109.6772,310,9.1,254,16.3,235,31,24,86.3,139.7,69,0.748,19771,1278,13.4,4454,351,6.4,1416,533,87,958673,186,1927,292,695
IR 307 x 78.9,100.64496,307,8.8,254,14.6,235,30,24,78.9,139.7,69,0.827,17690,1157,13.3,3987,315,6.3,1277,477,66,848573,185,1715,261,624
IR 310 x 74.4,94.19336,310,9.4,205,16.3,235,29,24,74.4,139.7,55,0.929,16275,1052,13.2,2343,228,5.0,1178,349,71,504847,150,1257,233,580
IR 307 x 67,84.51596,307,8.5,204,14.6,235,27,24,67.0,139.7,55,1.028,14485,946,13.1,2081,203,5.0,1052,311,52,443084,149,1111,208,516
IR 302 x 59.5,75.48372,302,7.5,203,13.1,235,26,22,59.5,139.7,54,1.142,12778,844,13.0,1836,180,4.9,934,275,38,386692,148,982,185,457
IR 318 x 52.1,66.45148,318,7.6,167,13.2,257,21,19,52.1,88.9,44,1.441,11863,747,13.3,1020,122,3.9,839,188,31,236043,126,699,160,416
IR 312 x 44.6,56.709564,312,6.6,166,11.2,257,19,19,44.6,88.9,44,1.693,9906,633,13.2,845,102,3.9,706,157,19,193077,125,579,134,349
IR 310 x 38.7,49.35474,310,5.8,165,9.7,257,17,19,38.7,88.9,44,1.949,8491,547,13.1,720,88,3.8,610,134,12,162733,124,491,115,302
IR 312 x 32.7,41.806368,312,6.6,102,10.8,264,18,16,32.7,57.15,26,2.831,6493,416,12.5,194,38,2.2,480,60,12,44308,77,214,78,236
IR 310 x 28.3,35.935412,310,6.0,102,8.9,264,17,14,28.3,57.15,25,3.413,5411,349,12.2,157,31,2.1,405,49,7,35178,76,172,64,198
IR 305 x 23.8,30.387036,305,5.6,101,6.7,264,14,14,23.8,57.15,24,4.449,4287,280,11.9,117,23,2.0,329,37,4,26021,75,129,48,161
IR 302 x 20.8,26.838656,302,5.1,101,5.7,264,13,14,20.8,57.15,24,5.236,3688,244,11.7,98,20,1.9,285,31,3,21644,75,108,41,139
IR 290 x 166.7,212.25764,290,19.2,264,31.8,191,44,25,166.7,139.7,73,0.343,29802,2065,11.8,9823,742,6.8,2409,1134,629,1619271,170,3567,500,1200
IR 282 x 148.8,189.67704,282,17.3,262,28.4,191,41,25,148.8,139.7,72,0.378,25931,1835,11.7,8616,655,6.7,2130,1000,454,1382960,166,3109,442,1057
IR 274 x 131,167.09644,274,15.4,262,25.1,191,38,24,131.0,139.7,72,0.421,22227,1614,11.5,7451,570,6.7,1852,870,313,1165446,163,2672,385,918
IR 269 x 114.6,145.80616,269,13.5,259,22.1,191,35,22,114.6,139.7,71,0.472,18939,1408,11.4,6410,493,6.6,1599,752,213,977471,160,2285,334,791
IR 264 x 101.2,129.032,264,11.9,257,19.6,191,32,22,101.2,139.7,71,0.524,16400,1241,11.3,5578,433,6.6,1398,657,148,835147,157,1981,293,692
IR 259 x 89.3,113.54816,259,10.7,257,17.3,191,30,21,89.3,139.7,70,0.587,14193,1093,11.2,4828,377,6.5,1222,574,103,708935,155,1715,257,603
IR 257 x 80.4,101.93528,257,9.4,254,15.6,191,28,21,80.4,139.7,70,0.646,12612,983,11.1,4287,338,6.5,1091,513,76,620318,154,1523,231,539
IR 253 x 72.9,92.90304,253,8.6,254,14.2,191,27,21,72.9,139.7,70,0.701,11321,895,11.0,3888,306,6.5,990,464,58,555869,152,1374,208,487
IR 257 x 67,85.80628,257,8.9,204,15.7,191,28,21,67.0,139.7,55,0.799,10323,805,11.0,2223,218,5.1,900,333,63,322243,123,982,185,442
IR 252 x 58,74.1934,252,8.0,203,13.5,191,26,21,58.0,139.7,55,0.921,8699,690,10.8,1873,185,5.0,767,282,41,266388,121,824,156,377
IR 247 x 49.1,62.645036,247,7.4,202,11.0,191,24,19,49.1,139.7,54,1.106,7118,574,10.6,1523,151,4.9,636,229,24,212412,119,666,127,310
IR 267 x 44.6,57.032144,267,7.6,148,13.0,210,21,17,44.6,69.85,39,1.390,7076,531,11.1,695,94,3.5,600,145,26,111174,94,445,115,297
IR 262 x 38.7,49.096676,262,6.6,147,11.2,210,19,17,38.7,69.85,39,1.602,5994,457,11.0,587,80,3.5,513,123,17,92645,92,377,98,254
IR 259 x 32.7,41.870884,259,6.1,146,9.1,210,17,16,32.7,69.85,38,1.933,4912,380,10.8,475,65,3.4,426,100,10,73579,91,304,80,210
IR 259 x 28.3,36.257992,259,6.4,102,10.0,213,18,16,28.3,57.15,26,2.539,4008,308,10.5,179,35,2.2,354,55,10,27928,64,164,60,174
IR 257 x 25.3,32.193484,257,6.1,102,8.4,213,16,14,25.3,57.15,26,3.008,3409,265,10.3,148,29,2.1,306,46,6,22852,63,135,50,150
IR 254 x 22.3,28.451556,254,5.8,102,6.9,213,14,14,22.3,57.15,25,3.642,2868,226,10.0,120,24,2.1,262,38,4,18341,63,109,40,128
IR 251 x 17.9,22.838664,251,4.8,101,5.3,213,13,14,17.9,57.15,24,4.685,2239,179,9.9,91,18,2.0,206,29,2,13668,62,83,31,101
IR 229 x 99.7,127.09652,229,14.5,210,23.7,146,34,24,99.7,139.7,58,0.457,11321,990,9.4,3688,351,5.4,1149,536,210,386692,108,1344,238,570
IR 222 x 86.3,110.32236,222,13.0,209,20.6,146,30,22,86.3,139.7,57,0.516,9490,852,9.3,3126,300,5.3,980,457,139,316872,105,1132,203,487
IR 216 x 71.4,90.96756,216,10.2,206,17.4,146,27,21,71.4,139.7,57,0.602,7659,708,9.2,2535,246,5.3,803,375,82,249738,102,916,169,397
IR 210 x 59.5,75.48372,210,9.1,205,14.2,146,24,21,59.5,139.7,56,0.720,6077,582,9.0,2044,200,5.2,652,303,47,194957,100,728,136,323
IR 206 x 52.1,66.45148,206,7.9,204,12.6,146,23,21,52.1,139.7,56,0.807,5286,511,8.9,1773,174,5.2,569,264,32,166224,99,633,119,280
IR 203 x 46.1,58.838592,203,7.2,203,11.0,146,21,19,46.1,139.7,55,0.906,4579,451,8.8,1544,152,5.1,498,231,22,142593,97,545,104,246
IR 205 x 41.7,53.161184,205,7.2,166,11.8,156,22,16,41.7,88.9,45,1.043,4079,398,8.8,903,109,4.1,446,166,22,84052,80,393,90,220
IR 201 x 35.7,45.677328,201,6.2,165,10.2,156,20,14,35.7,88.9,45,1.201,3442,342,8.7,762,92,4.1,379,140,14,69551,79,330,77,185
IR 210 x 31.3,39.741856,210,6.4,134,10.2,165,18,14,31.3,69.85,36,1.547,3134,298,8.9,407,61,3.2,334,93,12,40817,67,228,65,166
IR 207 x 26.8,33.935416,207,5.8,133,8.4,165,16,14,26.8,69.85,35,1.850,2576,249,8.7,332,50,3.1,279,76,7,32761,66,185,53,137
IR 206 x 22.3,28.645104,206,6.2,102,8.0,165,16,14,22.3,57.15,26,2.524,1998,193,8.4,142,28,2.2,223,44,6,13910,50,103,38,109
IR 203 x 19.3,24.774144,203,5.8,102,6.5,165,14,14,19.3,57.15,26,3.083,1648,162,8.2,114,22,2.1,187,35,4,10956,50,82,30,91
IR 200 x 14.9,19.096736,200,4.3,100,5.2,165,13,13,14.9,57.15,25,3.846,1282,128,8.2,87,17,2.1,145,27,2,8298,49,64,24,70
IR 162 x 37.2,47.483776,162,8.1,154,11.6,114,19,14,37.2,88.9,42,0.909,2231,275,6.9,712,92,3.9,311,140,20,40280,58,259,64,154
IR 157 x 29.8,37.999924,157,6.6,153,9.3,114,17,14,29.8,88.9,42,1.110,1727,220,6.8,554,72,3.8,246,110,10,30345,57,201,50,121
IR 160 x 23.8,30.580584,160,6.6,102,10.3,114,17,14,23.8,57.15,27,1.516,1336,167,6.6,184,36,2.5,192,56,9,10258,38,101,37,95
IR 152 x 22.3,28.70962,152,5.8,152,6.6,114,14,14,22.3,88.9,41,1.516,1220,160,6.5,388,51,3.7,177,78,4,20543,55,139,35,87
IR 153 x 17.9,22.90318,153,5.8,102,7.1,114,13,14,17.9,57.15,27,2.118,920,120,6.3,124,25,2.3,136,38,4,6633,37,67,25,67
IR 150 x 13.4,17.290288,150,4.3,100,5.5,114,12,13,13.4,57.15,26,2.740,683,91,6.3,92,18,2.3,102,28,2,4780,36,50,19,50
